rank,processor,numBalanceLoad,nsSumBalanceLoad,numComputePartMasters,nsSumComputePartMasters,numCreateTree,nsSumCreateTree,numDestroyPartitions,nsSumDestroyPartitions,numLoadMSAFromRBACached,nsSumLoadMSAFromRBACached,numLoadMSAFromRBAUncached,nsSumLoadMSAFromRBAUncached,numLoadMSAFromReStore,nsSumLoadMSAFromReStore,numLoadMetadataFromRBA,nsSumLoadMetadataFromRBA,numRedoPartitionAssignment,nsSumRedoPartitionAssignment,numRestoreModels,nsSumRestoreModels,numSaveToReStore,nsSumSaveToReStore,numTreeinfoDestroy,nsSumTreeinfoDestroy,numTreeinfoInit,nsSumTreeinfoInit,numTreeinfoResetPartitions,nsSumTreeinfoResetPartitions,numTreeinfoUpdatePartialsAndCLVs,nsSumTreeinfoUpdatePartialsAndCLVs,numUTreeGraphDestroy,nsSumUTreeGraphDestroy,numUpdateModels,nsSumUpdateModels,numUpdateTree,nsSumUpdateTree,numwork,nsSumwork
81,i01r06c05s06,2,528239,2,4224,2,80241,2,2158826,1,284586476,1,125748595,1,1806084,1,19629501,2,286940200,2,2213838,1,3236112,2,17470,2,42612407,2,16835,2,13461399,2,21012,91,897548876,293,14951192,0,0
82,i01r06c05s06,2,531162,2,3870,2,82519,2,4253580,1,253919718,1,313848854,1,1946028,1,14362909,2,256417744,2,2256623,1,3225603,2,20901,2,50230755,2,21768,2,13396519,2,30499,91,909012343,293,14742046,0,0
83,i01r06c05s06,2,527934,2,4147,2,88261,2,4131410,1,268868727,1,308845996,1,1871612,1,12618008,2,271287918,2,2244981,1,3167338,2,23413,2,51166395,2,24567,2,13581505,2,31093,91,912681079,293,14910936,0,0
84,i01r06c05s06,2,530421,2,4296,2,85284,2,4374761,1,253306514,1,310875307,1,1884366,1,13147367,2,255740778,2,2251371,1,3179030,2,13429,2,50648071,2,24396,2,13616438,2,30169,91,906759185,293,13119849,0,0
85,i01r06c05s06,2,525891,2,4270,2,92938,2,2103406,1,285336115,1,308652270,1,1865387,1,14200083,2,287747859,2,2263088,1,3173514,2,11116,2,39307233,2,17426,2,14309518,2,19859,91,918027539,293,12651236,0,0
86,i01r06c05s06,2,543763,2,4275,2,89006,2,1604628,1,250194832,1,312333120,1,1810977,1,16142166,2,252569803,2,2259864,1,3292159,2,11251,2,41634940,2,16316,2,14559331,2,20294,91,895309549,293,12994651,0,0
87,i01r06c05s06,2,538930,2,4038,2,85093,2,3866228,1,197017697,1,314044111,1,1925446,1,13593561,2,199501587,2,2273518,1,3221271,2,13753,2,54265014,2,27737,2,13629664,2,27680,91,914437534,293,12786078,0,0
88,i01r06c05s06,2,514312,2,4385,2,87285,2,1799798,1,252360427,1,314717926,1,1778544,1,12735602,2,254674884,2,2309110,1,3174748,2,22436,2,40883756,2,16699,2,15062920,2,21604,91,906642141,293,14667615,0,0
89,i01r06c05s06,2,527097,2,4288,2,85125,2,1924842,1,284177605,1,311860949,1,1819915,1,16458848,2,286545971,2,2264335,1,3170119,2,15738,2,40532518,2,16378,2,14711637,2,20167,91,904946986,293,14830534,0,0
90,i01r06c05s06,2,543264,2,4407,2,97070,2,4248614,1,257735689,1,310472428,1,1939365,1,19965041,2,260237896,2,2219155,1,3301940,2,27549,2,54233177,2,30284,2,14029541,2,37282,91,894880389,293,15270483,0,0
91,i01r06c05s06,2,531016,2,4399,2,84380,2,1442155,1,265689879,1,121494961,1,1873661,1,13496213,2,268115671,2,2303554,1,3169132,2,10826,2,38288852,2,16218,2,14681539,2,24092,91,909479569,293,12992956,0,0
92,i01r06c05s06,2,537483,2,4580,2,91262,2,1673590,1,252031260,1,311998041,1,1821703,1,18433200,2,254413022,2,2275673,1,3221708,2,15870,2,40827677,2,18442,2,15516004,2,19929,91,894489203,293,14984011,0,0
93,i01r06c05s06,2,537877,2,4147,2,96045,2,3184847,1,285294819,1,128766129,1,1901073,1,14590168,2,287754199,2,2912479,1,3178782,2,16959,2,53476982,2,25566,2,19734889,2,30333,91,903797242,293,13000590,0,0
94,i01r06c05s06,2,525911,2,4063,2,91178,2,4041031,1,141831763,1,313260384,1,1891842,1,19742802,2,144270635,2,2246151,1,3261142,2,17755,2,55851989,2,22614,2,13276465,2,39556,91,891555517,293,14971955,0,0
95,i01r06c05s06,2,536709,2,4921,2,84860,2,3898440,1,134117441,1,307938930,1,1914405,1,13567534,2,136589337,2,2271243,1,3167230,2,15100,2,54091829,2,33191,2,13737427,2,30808,91,904649907,293,12952437,0,0
