name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_submitBlocks/8/4/33554432/manual_time_stddev",5,41.4115,27.6084,ms,,,,,
"BM_submitBlocks/1024/4/33554432/manual_time",1,2927.19,3021.53,ms,,,,,
"BM_submitBlocks/1024/4/33554432/manual_time",1,1833.03,1960.82,ms,,,,,
"BM_submitBlocks/1024/4/33554432/manual_time",1,1817.95,1947.06,ms,,,,,
"BM_submitBlocks/1024/4/33554432/manual_time",1,1811.57,1940.98,ms,,,,,
"BM_submitBlocks/1024/4/33554432/manual_time",1,1809.99,1938.92,ms,,,,,
"BM_submitBlocks/1024/4/33554432/manual_time_mean",5,2039.94,2161.86,ms,,,,,
"BM_submitBlocks/1024/4/33554432/manual_time_median",5,1817.95,1947.06,ms,,,,,
"BM_submitBlocks/1024/4/33554432/manual_time_stddev",5,496.067,480.647,ms,,,,,
"BM_submitBlocks/1048576/4/33554432/manual_time",1,1672.9,1793.28,ms,,,,,
"BM_submitBlocks/1048576/4/33554432/manual_time",1,1542.21,1663.49,ms,,,,,
"BM_submitBlocks/1048576/4/33554432/manual_time",1,1569.86,1693.12,ms,,,,,
"BM_submitBlocks/1048576/4/33554432/manual_time",1,1574.25,1693.43,ms,,,,,
"BM_submitBlocks/1048576/4/33554432/manual_time",1,1590.74,1713.58,ms,,,,,
"BM_submitBlocks/1048576/4/33554432/manual_time_mean",5,1589.99,1711.38,ms,,,,,
"BM_submitBlocks/1048576/4/33554432/manual_time_median",5,1574.25,1693.43,ms,,,,,
"BM_submitBlocks/1048576/4/33554432/manual_time_stddev",5,49.5266,49.1469,ms,,,,,
"BM_submitBlocks/8/2/67108864/manual_time",1,40626.1,41609,ms,,,,,
"BM_submitBlocks/8/2/67108864/manual_time",1,40813.8,41640.8,ms,,,,,
"BM_submitBlocks/8/2/67108864/manual_time",1,40754,41756.9,ms,,,,,
"BM_submitBlocks/8/2/67108864/manual_time",1,40825.3,41557.7,ms,,,,,
"BM_submitBlocks/8/2/67108864/manual_time",1,40803.5,41804.3,ms,,,,,
"BM_submitBlocks/8/2/67108864/manual_time_mean",5,40764.5,41673.8,ms,,,,,
"BM_submitBlocks/8/2/67108864/manual_time_median",5,40803.5,41640.8,ms,,,,,
"BM_submitBlocks/8/2/67108864/manual_time_stddev",5,82.0142,103.333,ms,,,,,
"BM_submitBlocks/1024/2/67108864/manual_time",1,2636.43,2799.71,ms,,,,,
"BM_submitBlocks/1024/2/67108864/manual_time",1,1494.39,1745.82,ms,,,,,
"BM_submitBlocks/1024/2/67108864/manual_time",1,1482.06,1707.76,ms,,,,,
"BM_submitBlocks/1024/2/67108864/manual_time",1,1500.44,1733.09,ms,,,,,
"BM_submitBlocks/1024/2/67108864/manual_time",1,1500.53,1733.63,ms,,,,,
"BM_submitBlocks/1024/2/67108864/manual_time_mean",5,1722.77,1944,ms,,,,,
"BM_submitBlocks/1024/2/67108864/manual_time_median",5,1500.44,1733.63,ms,,,,,
"BM_submitBlocks/1024/2/67108864/manual_time_stddev",5,510.806,478.558,ms,,,,,
"BM_submitBlocks/1048576/2/67108864/manual_time",1,1287.84,1501.3,ms,,,,,
"BM_submitBlocks/1048576/2/67108864/manual_time",1,1255.86,1468.05,ms,,,,,
"BM_submitBlocks/1048576/2/67108864/manual_time",1,1253.57,1464.93,ms,,,,,
"BM_submitBlocks/1048576/2/67108864/manual_time",1,1265.43,1475.26,ms,,,,,
"BM_submitBlocks/1048576/2/67108864/manual_time",1,1256.73,1478.94,ms,,,,,
"BM_submitBlocks/1048576/2/67108864/manual_time_mean",5,1263.89,1477.7,ms,,,,,
"BM_submitBlocks/1048576/2/67108864/manual_time_median",5,1256.73,1475.26,ms,,,,,
"BM_submitBlocks/1048576/2/67108864/manual_time_stddev",5,14.1264,14.3244,ms,,,,,
"BM_submitBlocks/8/3/67108864/manual_time",1,55899.2,56741.3,ms,,,,,
"BM_submitBlocks/8/3/67108864/manual_time",1,56046,56865.6,ms,,,,,
"BM_submitBlocks/8/3/67108864/manual_time",1,56046.7,57163.6,ms,,,,,
"BM_submitBlocks/8/3/67108864/manual_time",1,56061.5,56800.9,ms,,,,,
"BM_submitBlocks/8/3/67108864/manual_time",1,56133.4,57106.7,ms,,,,,
"BM_submitBlocks/8/3/67108864/manual_time_mean",5,56037.4,56935.6,ms,,,,,
"BM_submitBlocks/8/3/67108864/manual_time_median",5,56046.7,56865.6,ms,,,,,
"BM_submitBlocks/8/3/67108864/manual_time_stddev",5,85.207,188.459,ms,,,,,
"BM_submitBlocks/1024/3/67108864/manual_time",1,4200.18,4306.35,ms,,,,,
"BM_submitBlocks/1024/3/67108864/manual_time",1,2641.63,2884.88,ms,,,,,
"BM_submitBlocks/1024/3/67108864/manual_time",1,2631.62,2878.06,ms,,,,,
"BM_submitBlocks/1024/3/67108864/manual_time",1,2605.81,2855.18,ms,,,,,
"BM_submitBlocks/1024/3/67108864/manual_time",1,2628.73,2870.48,ms,,,,,
"BM_submitBlocks/1024/3/67108864/manual_time_mean",5,2941.6,3158.99,ms,,,,,
"BM_submitBlocks/1024/3/67108864/manual_time_median",5,2631.62,2878.06,ms,,,,,
"BM_submitBlocks/1024/3/67108864/manual_time_stddev",5,703.691,641.49,ms,,,,,
"BM_submitBlocks/1048576/3/67108864/manual_time",1,2348.95,2576.31,ms,,,,,
"BM_submitBlocks/1048576/3/67108864/manual_time",1,2224.32,2451.56,ms,,,,,
"BM_submitBlocks/1048576/3/67108864/manual_time",1,2235.3,2462.71,ms,,,,,
"BM_submitBlocks/1048576/3/67108864/manual_time",1,2262.91,2496.19,ms,,,,,
"BM_submitBlocks/1048576/3/67108864/manual_time",1,2279.01,2503.24,ms,,,,,
"BM_submitBlocks/1048576/3/67108864/manual_time_mean",5,2270.1,2498,ms,,,,,
"BM_submitBlocks/1048576/3/67108864/manual_time_median",5,2262.91,2496.19,ms,,,,,
"BM_submitBlocks/1048576/3/67108864/manual_time_stddev",5,49.1313,48.9006,ms,,,,,
"BM_submitBlocks/8/4/67108864/manual_time",1,72283.8,73212.3,ms,,,,,
"BM_submitBlocks/8/4/67108864/manual_time",1,72447.9,73346,ms,,,,,
"BM_submitBlocks/8/4/67108864/manual_time",1,72442.6,73142.9,ms,,,,,
"BM_submitBlocks/8/4/67108864/manual_time",1,72586.5,73449.2,ms,,,,,
"BM_submitBlocks/8/4/67108864/manual_time",1,72579.6,73425.9,ms,,,,,
"BM_submitBlocks/8/4/67108864/manual_time_mean",5,72468.1,73315.2,ms,,,,,
"BM_submitBlocks/8/4/67108864/manual_time_median",5,72447.9,73346,ms,,,,,
"BM_submitBlocks/8/4/67108864/manual_time_stddev",5,124.006,133.607,ms,,,,,
"BM_submitBlocks/1024/4/67108864/manual_time",1,5883.92,6097.1,ms,,,,,
"BM_submitBlocks/1024/4/67108864/manual_time",1,3690.24,3934.6,ms,,,,,
"BM_submitBlocks/1024/4/67108864/manual_time",1,3741.92,4001.51,ms,,,,,
"BM_submitBlocks/1024/4/67108864/manual_time",1,3731.62,3992.47,ms,,,,,
"BM_submitBlocks/1024/4/67108864/manual_time",1,3659.42,3919.36,ms,,,,,
"BM_submitBlocks/1024/4/67108864/manual_time_mean",5,4141.42,4389.01,ms,,,,,
"BM_submitBlocks/1024/4/67108864/manual_time_median",5,3731.62,3992.47,ms,,,,,
"BM_submitBlocks/1024/4/67108864/manual_time_stddev",5,974.644,955.517,ms,,,,,
"BM_submitBlocks/1048576/4/67108864/manual_time",1,3488.27,3733.19,ms,,,,,
"BM_submitBlocks/1048576/4/67108864/manual_time",1,3438.63,3683.32,ms,,,,,
"BM_submitBlocks/1048576/4/67108864/manual_time",1,3445.39,3687.26,ms,,,,,
"BM_submitBlocks/1048576/4/67108864/manual_time",1,3396.68,3642.21,ms,,,,,
"BM_submitBlocks/1048576/4/67108864/manual_time",1,3409.25,3657.83,ms,,,,,
"BM_submitBlocks/1048576/4/67108864/manual_time_mean",5,3435.64,3680.76,ms,,,,,
"BM_submitBlocks/1048576/4/67108864/manual_time_median",5,3438.63,3683.32,ms,,,,,
"BM_submitBlocks/1048576/4/67108864/manual_time_stddev",5,35.6646,34.6758,ms,,,,,
"BM_pushBlocks/8/2/1048576/manual_time",1,735.332,737.924,ms,,,,,
"BM_pushBlocks/8/2/1048576/manual_time",1,269.488,274.405,ms,,,,,
"BM_pushBlocks/8/2/1048576/manual_time",1,274.353,278.982,ms,,,,,
