idRandomization,numberOfNodes,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,blocksPerPermutationRange,promilleOfRanksThatFail,iterations,real_time,cpu_time,time_unit
TRUE,512,submitBlocksAsynchronously,64,4,16777216,4096,10,1,147.103,298.645,ms
TRUE,512,submitBlocksAsynchronously,64,4,16777216,4096,10,1,148.585,267.316,ms
TRUE,512,submitBlocksAsynchronously,64,4,16777216,4096,10,1,144.698,229.413,ms
TRUE,512,submitBlocksAsynchronously,64,4,16777216,4096,10,1,144.871,278.259,ms
TRUE,512,submitBlocksAsynchronously,64,4,16777216,4096,10,1,144.245,289.363,ms
TRUE,512,submitBlocksAsynchronously,64,4,16777216,4096,10,1,144.521,273.299,ms
TRUE,512,submitBlocksAsynchronously,64,4,16777216,4096,10,1,147.586,280.062,ms
TRUE,64,submitBlocksAsynchronously,64,4,16777216,4096,10,1,86.3101,140.212,ms
TRUE,64,submitBlocksAsynchronously,64,4,16777216,4096,10,1,129.818,208.873,ms
TRUE,64,submitBlocksAsynchronously,64,4,16777216,4096,10,1,129.586,208.088,ms
TRUE,64,submitBlocksAsynchronously,64,4,16777216,4096,10,1,128.048,217.808,ms
TRUE,64,submitBlocksAsynchronously,64,4,16777216,4096,10,1,128.999,208.949,ms
TRUE,64,submitBlocksAsynchronously,64,4,16777216,4096,10,1,128.476,204.432,ms
TRUE,64,submitBlocksAsynchronously,64,4,16777216,4096,10,1,126.873,209.443,ms
TRUE,64,submitBlocksAsynchronously,64,4,16777216,4096,10,1,132.705,236.268,ms
TRUE,64,submitBlocksAsynchronously,64,4,16777216,4096,10,1,127.504,204.191,ms
TRUE,64,submitBlocksAsynchronously,64,4,16777216,4096,10,1,128.848,221.419,ms
TRUE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,93.0383,119.133,ms
TRUE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,138.412,181.888,ms
TRUE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,136.662,200.621,ms
TRUE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,136.379,233.869,ms
TRUE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,143.241,238.867,ms
TRUE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,137.918,235.386,ms
TRUE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,138.762,245.318,ms
TRUE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,139.353,235.738,ms
TRUE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,137.789,228.137,ms
TRUE,8,submitBlocksAsynchronously,64,4,16777216,4096,10,1,137.668,243.218,ms
TRUE,128,submitBlocks,64,1,16777216,4096,10,1,334.543,29506,ms
TRUE,128,submitBlocks,64,1,16777216,4096,10,1,344.354,415.885,ms
TRUE,128,submitBlocks,64,1,16777216,4096,10,1,336.497,410.925,ms
TRUE,128,submitBlocks,64,1,16777216,4096,10,1,333.273,399.92,ms
TRUE,128,submitBlocks,64,1,16777216,4096,10,1,335.965,403.2,ms
TRUE,128,submitBlocks,64,1,16777216,4096,10,1,335.745,405.444,ms
TRUE,128,submitBlocks,64,1,16777216,4096,10,1,334.571,402.059,ms
TRUE,128,submitBlocks,64,1,16777216,4096,10,1,335.482,403.694,ms
TRUE,128,submitBlocks,64,1,16777216,4096,10,1,335.621,401.864,ms
